Date,Year,Month,Month_Name,Quarter,Day,Daily Rainfall Total (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
6/10/2011,2011,6,June,2,10,0,29.1,32.3,26.1,7,31.3
6/9/2011,2011,6,June,2,9,0.2,27.1,29.1,24.9,6,27.4
6/8/2011,2011,6,June,2,8,1.6,29.6,33.1,26.3,9.9,34.9
6/7/2011,2011,6,June,2,7,0,29,32.8,25.2,5.9,26.3
6/6/2011,2011,6,June,2,6,4.2,26.4,28.7,23.7,4.9,27.7
6/5/2011,2011,6,June,2,5,29.6,26.1,28,22.2,5.3,31
6/4/2011,2011,6,June,2,4,82,28.6,31.9,24.4,7.1,34.2
6/3/2011,2011,6,June,2,3,0,29.3,32,26.6,7.1,32.8
6/2/2011,2011,6,June,2,2,0,28.8,33,24.8,8.6,36.4
6/1/2011,2011,6,June,2,1,0.2,27.5,31.9,25.5,5.8,32.4
5/31/2011,2011,5,May,2,31,2,28.1,32.5,24.4,8.6,46.1
5/30/2011,2011,5,May,2,30,0,29.3,32.4,26.5,9.8,32.4
5/29/2011,2011,5,May,2,29,0,28.5,31.7,26.1,4.7,28.8
5/28/2011,2011,5,May,2,28,0,28.6,32,25.8,4.9,25.2
5/27/2011,2011,5,May,2,27,24.2,27.8,31.1,25.2,4.7,34.9
5/26/2011,2011,5,May,2,26,0,28.9,32,26.1,5.8,23.4
5/25/2011,2011,5,May,2,25,13.4,27.8,30.9,24.9,5.8,29.5
5/24/2011,2011,5,May,2,24,4.6,29.4,33.5,24.9,8.5,27.4
5/23/2011,2011,5,May,2,23,0,29.4,33.2,24.6,7.7,29.5
5/22/2011,2011,5,May,2,22,0,28.9,32.6,26.2,7.9,30.6
5/21/2011,2011,5,May,2,21,0.8,28.1,31.3,24.3,6,25.9
5/20/2011,2011,5,May,2,20,2.2,28.4,33.1,26,4.9,44.3
5/19/2011,2011,5,May,2,19,0,28.8,33,25.4,7.5,34.2
5/18/2011,2011,5,May,2,18,0,28.5,33,25.4,7.1,38.5
5/17/2011,2011,5,May,2,17,0,28.6,33.1,25.1,7.5,31.7
5/16/2011,2011,5,May,2,16,0,28.4,32.5,26,6.4,32.8
5/15/2011,2011,5,May,2,15,0,28.6,33,24.7,9.3,27.4
5/14/2011,2011,5,May,2,14,1.6,27.5,31.2,23.4,5.4,36.7
5/13/2011,2011,5,May,2,13,11.2,28.3,33.4,25,4.9,20.2
5/12/2011,2011,5,May,2,12,4,27.9,31.1,24.9,7.9,40.3
5/11/2011,2011,5,May,2,11,1.8,29.7,33.1,26.7,9.3,22.7
5/10/2011,2011,5,May,2,10,6.6,29,32.3,23.4,7,41
5/9/2011,2011,5,May,2,9,0,30.4,34,27.7,9.8,32
5/8/2011,2011,5,May,2,8,0,30.1,35.3,26,6.3,29.5
5/7/2011,2011,5,May,2,7,0,29.4,33.8,26.4,7,26.3
5/6/2011,2011,5,May,2,6,0,29.4,34.5,25.4,7,24.1
5/5/2011,2011,5,May,2,5,0,28.5,33.5,24.4,6.9,27
5/4/2011,2011,5,May,2,4,17.8,27.2,32.3,23.7,5.7,28.8
5/3/2011,2011,5,May,2,3,34.2,27.5,33.5,24.4,5.6,29.5
5/2/2011,2011,5,May,2,2,1,26.1,27.2,24.2,5.6,33.5
5/1/2011,2011,5,May,2,1,1.6,27.2,29.7,24.9,4.5,17.6
4/30/2011,2011,4,April,2,30,1,27.6,32,24.4,6.4,27.7
4/29/2011,2011,4,April,2,29,2.2,27.9,32.9,25.4,5.2,23.8
4/28/2011,2011,4,April,2,28,0,28.9,33.1,25.3,9.6,30.2
4/27/2011,2011,4,April,2,27,1.6,28.1,31.6,25.5,7.6,32.4
4/26/2011,2011,4,April,2,26,0,28.9,33,25.8,8.6,28.1
4/25/2011,2011,4,April,2,25,0,28.6,32.6,25.1,10.6,29.9
4/24/2011,2011,4,April,2,24,0,28.8,32.4,26,12.2,29.9
4/23/2011,2011,4,April,2,23,0,28.5,32,25.9,9.5,31.7
4/22/2011,2011,4,April,2,22,0.4,28.2,32.8,25.9,9.2,33.1
4/21/2011,2011,4,April,2,21,0,27.8,31.6,24.4,7.3,24.8
4/20/2011,2011,4,April,2,20,3.4,26.6,31.2,24.4,5.1,28.4
4/19/2011,2011,4,April,2,19,0,28.6,32.2,25.3,6.3,31.7
4/18/2011,2011,4,April,2,18,0,27.9,30.8,24.3,6.4,32.4
4/17/2011,2011,4,April,2,17,0,28.4,32.2,25.3,6.6,25.6
4/16/2011,2011,4,April,2,16,48.2,27.1,30.6,23.7,6.3,31.7
4/15/2011,2011,4,April,2,15,0,28.3,32.2,24.9,10.2,31.3
4/14/2011,2011,4,April,2,14,33.2,27.2,32.1,21.4,9.2,47.9
4/13/2011,2011,4,April,2,13,0,27.9,31.5,24.7,11.4,32.4
4/12/2011,2011,4,April,2,12,0,28,32.1,25,10.8,35.3
4/11/2011,2011,4,April,2,11,0,26.7,28.3,24.9,8.2,24.8
4/10/2011,2011,4,April,2,10,22.8,27,32,23.8,7.4,32.4
4/9/2011,2011,4,April,2,9,38,27.4,32.3,24.1,7.5,29.5
4/8/2011,2011,4,April,2,8,0,28.1,32,24.5,11.9,33.8
4/7/2011,2011,4,April,2,7,0,28,31.8,24.6,11.8,35.6
4/6/2011,2011,4,April,2,6,0,28.1,31.6,25.3,12.1,33.5
4/5/2011,2011,4,April,2,5,61.8,27.3,31.6,22.2,8.4,43.6
4/4/2011,2011,4,April,2,4,0,27.5,32.1,23.9,9.4,31
4/3/2011,2011,4,April,2,3,4.4,28,32.2,25.1,9.6,28.8
4/2/2011,2011,4,April,2,2,0,27.5,32.2,22.5,8.1,40
4/1/2011,2011,4,April,2,1,0.8,27.9,31.8,25,10.2,56.2
3/31/2011,2011,3,March,1,31,6.8,28,33,25.1,6.7,35.3
3/30/2011,2011,3,March,1,30,0,28.8,33.5,24.7,8.5,38.9
3/29/2011,2011,3,March,1,29,0.2,27.9,31.7,24.5,6.1,22.3
3/28/2011,2011,3,March,1,28,3.6,27,31,24.1,9.7,30.2
3/27/2011,2011,3,March,1,27,21.8,27.4,32.9,24,7,33.5
3/26/2011,2011,3,March,1,26,0,28.8,33.1,24.6,7.8,39.6
3/25/2011,2011,3,March,1,25,0,29.2,33.5,24.2,6.6,32.8
3/24/2011,2011,3,March,1,24,0,28.2,33.1,24.6,7.3,28.4
3/23/2011,2011,3,March,1,23,0,27.4,33,24.3,5.7,31.7
3/22/2011,2011,3,March,1,22,0.4,25.7,27.4,22.9,6,29.9
3/21/2011,2011,3,March,1,21,10.8,27.3,31,24.6,5.5,22
3/20/2011,2011,3,March,1,20,1,26.7,30.2,23.7,5,31.3
3/19/2011,2011,3,March,1,19,31.2,26.4,31.6,23.6,6.3,29.2
3/18/2011,2011,3,March,1,18,0,27.3,31,24.2,9.2,32.4
3/17/2011,2011,3,March,1,17,4.2,25.6,27.2,22.2,5.1,29.9
3/16/2011,2011,3,March,1,16,8.2,27.2,31.1,24.3,7.3,30.6
3/15/2011,2011,3,March,1,15,0.8,26.5,31.1,24.6,5.8,37.4
3/14/2011,2011,3,March,1,14,15.6,25.8,30.6,23.1,6.1,28.4
3/13/2011,2011,3,March,1,13,0,27.4,31.2,23.3,10.9,36.7
3/12/2011,2011,3,March,1,12,24,26.7,30.7,23.8,9.5,29.5
3/11/2011,2011,3,March,1,11,0.2,24.9,26.8,22.5,6.4,21.6
3/10/2011,2011,3,March,1,10,30.2,25.4,29.9,23.5,7,31.3
3/9/2011,2011,3,March,1,9,1.6,26.4,31,23.8,8,34.2
3/8/2011,2011,3,March,1,8,0.2,26.3,30.7,21.9,5.7,38.9
3/7/2011,2011,3,March,1,7,54,27.3,32.4,24.3,6,38.5
3/6/2011,2011,3,March,1,6,14.4,26.9,32.2,23.2,6.4,35.6
3/5/2011,2011,3,March,1,5,0.8,27.6,32.6,24.3,9.7,31.7
3/4/2011,2011,3,March,1,4,17.2,26.3,32.2,24.1,7.4,29.2
3/3/2011,2011,3,March,1,3,9.4,27.2,32,25.1,10.4,30.2
3/2/2011,2011,3,March,1,2,0,27.6,32.4,24.6,9.6,31.3
3/1/2011,2011,3,March,1,1,0,27.2,30.6,24.5,8.1,24.1
2/28/2011,2011,2,February,1,28,0,26.9,31.5,23.4,8.9,34.2
2/27/2011,2011,2,February,1,27,0,27.6,31.5,24.5,12.8,37.8
2/26/2011,2011,2,February,1,26,0,28,32.4,24.6,14.1,38.9
2/25/2011,2011,2,February,1,25,0,27.8,32.4,24.8,12.9,37.8
2/24/2011,2011,2,February,1,24,17.4,27.6,32.5,24.4,12.6,37.4
2/23/2011,2011,2,February,1,23,0.4,27.9,32.9,25,12.2,34.2
2/22/2011,2011,2,February,1,22,0,27.7,32.4,24.1,10.8,32.8
2/21/2011,2011,2,February,1,21,0,28,33.5,24.2,9.9,36
2/20/2011,2011,2,February,1,20,0,27.4,30.4,25,6.8,22.7
2/19/2011,2011,2,February,1,19,1.8,27.4,32.1,24.9,9.1,37.8
2/18/2011,2011,2,February,1,18,0,27.8,32.5,24.8,10.1,33.5
2/17/2011,2011,2,February,1,17,0,28.3,33.3,24.5,11.1,37.8
2/16/2011,2011,2,February,1,16,0,27.8,32.2,24.7,12.3,37.4
2/15/2011,2011,2,February,1,15,0,27.7,32.1,24.2,11.2,34.6
2/14/2011,2011,2,February,1,14,0,27.6,32.2,24.2,14.7,36.7
2/13/2011,2011,2,February,1,13,0,27.7,31.8,24.5,14,38.2
2/12/2011,2011,2,February,1,12,0,27.8,32.7,24.5,12.2,37.1
2/11/2011,2011,2,February,1,11,0.2,27.1,32.5,24.1,11.3,30.6
2/10/2011,2011,2,February,1,10,0,27.5,32.7,24,11,29.5
2/9/2011,2011,2,February,1,9,0,26.9,31.5,23.7,9.1,24.5
2/8/2011,2011,2,February,1,8,0.4,26.6,31.7,23.2,9.9,25.9
2/7/2011,2011,2,February,1,7,0,26.4,30.4,23.2,12.2,33.1
2/6/2011,2011,2,February,1,6,0,26.6,30.4,23.4,12.9,37.4
2/5/2011,2011,2,February,1,5,0,26.6,30.4,23.4,13.4,36.7
2/4/2011,2011,2,February,1,4,0,26.6,30.5,23.6,11.5,37.1
2/3/2011,2011,2,February,1,3,0.6,26.5,30.2,24,11.1,40.3
2/2/2011,2011,2,February,1,2,1.4,26.2,30.2,23.3,11.1,49
2/1/2011,2011,2,February,1,1,0.8,25.7,28.4,23.4,9.9,43.2
1/31/2011,2011,1,January,1,31,29.2,24,25,22.4,8.5,34.6
1/30/2011,2011,1,January,1,30,216.2,23.6,25,21.6,6.6,34.9
1/29/2011,2011,1,January,1,29,52.8,25.9,28.4,23.6,12.3,40.7
1/28/2011,2011,1,January,1,28,15.6,26.4,28.5,23.6,14.6,42.5
1/27/2011,2011,1,January,1,27,0,27.1,29.9,24.6,14.7,47.2
1/26/2011,2011,1,January,1,26,19.6,25.9,30,22.6,11.1,50
1/25/2011,2011,1,January,1,25,16,26.5,30.7,22.6,11.6,40.7
1/24/2011,2011,1,January,1,24,0,27.8,32.1,24.5,12.2,36.7
1/23/2011,2011,1,January,1,23,0,27.3,31,24.4,12.5,37.1
1/22/2011,2011,1,January,1,22,0,27.1,30.8,23.6,11.7,30.6
1/21/2011,2011,1,January,1,21,0,26.5,30.6,23.2,11.4,34.6
1/20/2011,2011,1,January,1,20,2.2,26.6,30.9,22.2,11.6,34.2
1/19/2011,2011,1,January,1,19,0,26.8,30.7,23.6,12.3,29.9
1/18/2011,2011,1,January,1,18,0,26.3,30.1,23.7,11.7,34.6
1/17/2011,2011,1,January,1,17,16.4,25.5,29.2,22.5,11,37.4
1/16/2011,2011,1,January,1,16,0,27,30.1,25,13.8,36.4
1/15/2011,2011,1,January,1,15,0.6,26.5,30,24,8.8,32
1/14/2011,2011,1,January,1,14,0.2,26.1,29.8,24.3,6.8,35.3
1/13/2011,2011,1,January,1,13,0,27,30.7,23.6,10.1,35.3
1/12/2011,2011,1,January,1,12,0,26.5,31.2,23.9,7.6,33.1
1/11/2011,2011,1,January,1,11,0,25.3,27.3,23.2,6.2,26.6
1/10/2011,2011,1,January,1,10,27.6,24.9,25.9,23.2,6.6,25.6
1/9/2011,2011,1,January,1,9,3.6,26.6,30,24,9.9,40.3
1/8/2011,2011,1,January,1,8,0.2,26.2,30.3,23.6,10,39.6
1/7/2011,2011,1,January,1,7,0.4,25.1,26.9,23.5,6.6,22.7
1/6/2011,2011,1,January,1,6,23,25.2,28.8,22.8,6.2,34.2
1/5/2011,2011,1,January,1,5,77,27.1,32.4,22.1,10.1,43.6
1/4/2011,2011,1,January,1,4,0,27.3,31.3,24,10.2,33.8
1/3/2011,2011,1,January,1,3,12.6,26.1,31.1,23.6,7.8,33.5
1/2/2011,2011,1,January,1,2,0,27.9,31.4,25.1,12.6,36
1/1/2011,2011,1,January,1,1,0,27.4,31.3,24.5,12.2,35.6
12/31/2010,2010,12,December,4,31,0,26.5,30.2,23.2,8.7,29.9
12/30/2010,2010,12,December,4,30,0,25.6,27.2,23.8,7,28.4
12/29/2010,2010,12,December,4,29,0,26.3,30.4,23.3,6.1,26.3
12/28/2010,2010,12,December,4,28,1.8,25.3,26.2,23.9,7,23.8
12/27/2010,2010,12,December,4,27,0,27.2,31,24.3,7.2,24.1
12/26/2010,2010,12,December,4,26,0,27.1,31.3,23.5,9.5,40
12/25/2010,2010,12,December,4,25,12.8,26.4,30.6,22.8,6.8,41.8
12/24/2010,2010,12,December,4,24,0,26.8,31.1,24.1,8.9,35.3
12/23/2010,2010,12,December,4,23,0,26.3,28.7,24.5,6.4,25.9
12/22/2010,2010,12,December,4,22,12.4,26.6,30,24.1,7.5,25.9
12/21/2010,2010,12,December,4,21,0,27.4,31.4,24.1,8.1,26.6
12/20/2010,2010,12,December,4,20,0,27,31,24.1,6.1,23.4
12/19/2010,2010,12,December,4,19,0,26.4,29.8,23.6,7.9,28.1
12/18/2010,2010,12,December,4,18,3.8,26,30,23.6,7.5,53.6
12/17/2010,2010,12,December,4,17,0.6,26.5,31.2,23.5,6.9,36.7
12/16/2010,2010,12,December,4,16,0.6,26,30.9,23.4,6.4,41
12/15/2010,2010,12,December,4,15,29.4,26.6,31.6,23.8,6.9,33.5
12/14/2010,2010,12,December,4,14,0,27.5,32.6,23.6,6.7,27.4
12/13/2010,2010,12,December,4,13,4.2,26.9,31.3,24.4,5.9,28.8
12/12/2010,2010,12,December,4,12,0,28.3,33.6,24.5,6.5,33.1
12/11/2010,2010,12,December,4,11,2.6,27.9,32.6,24.7,6.1,31.7
12/10/2010,2010,12,December,4,10,0,27,29.6,24,5.4,20.9
12/9/2010,2010,12,December,4,9,0,26.9,30.2,24,6.8,29.5
12/8/2010,2010,12,December,4,8,2,27.4,30.9,25.1,6.8,25.9
12/7/2010,2010,12,December,4,7,0,27.4,32,23.8,6.2,27
12/6/2010,2010,12,December,4,6,8.4,26.9,33.1,24.2,5.7,33.1
12/5/2010,2010,12,December,4,5,0,27.8,32.9,24.3,7.4,30.2
12/4/2010,2010,12,December,4,4,1.4,26.4,28.3,23.3,6.1,33.1
12/3/2010,2010,12,December,4,3,15.6,26.2,31.9,23.2,7.5,46.1
12/2/2010,2010,12,December,4,2,85.8,26.5,32.4,22.3,7.1,86
12/1/2010,2010,12,December,4,1,0,27.5,30.8,24.5,5.5,27.4
11/30/2010,2010,11,November,4,30,9.4,26.8,31.6,24.1,7,37.8
11/29/2010,2010,11,November,4,29,30.2,26.3,31.8,23.5,5.8,90.7
11/28/2010,2010,11,November,4,28,0.8,27.9,32.1,26.1,6.5,34.6
11/27/2010,2010,11,November,4,27,0,28.3,32.7,24.4,6.7,34.6
11/26/2010,2010,11,November,4,26,0,27.2,31.3,23.4,8.6,29.2
11/25/2010,2010,11,November,4,25,25.2,26.3,31.5,21.7,6.8,38.2
11/24/2010,2010,11,November,4,24,7.2,26.8,31.8,23.7,6.1,34.2
11/23/2010,2010,11,November,4,23,1,28.3,33.1,25.4,6.3,26.6
11/22/2010,2010,11,November,4,22,0,28.7,33.1,25.6,8.3,32.4
11/21/2010,2010,11,November,4,21,0,28.3,32.6,24.3,6.5,26.3
11/20/2010,2010,11,November,4,20,37.2,26.9,30.6,23,5,46.1
11/19/2010,2010,11,November,4,19,0,28.2,32.7,24.5,7.8,29.9
11/18/2010,2010,11,November,4,18,1,27.3,30.9,23.8,6,27.7
11/17/2010,2010,11,November,4,17,3,26.4,31,24.5,4.7,25.2
11/16/2010,2010,11,November,4,16,34.4,26.8,31.7,24,6.5,46.4
11/15/2010,2010,11,November,4,15,0,26.7,29.4,24.2,7,26.6
11/14/2010,2010,11,November,4,14,22,25.9,30.9,23.6,5.4,39.6
11/13/2010,2010,11,November,4,13,2.4,27.7,32,24.5,6,31.7
11/12/2010,2010,11,November,4,12,0,27.8,32.2,24.5,7.4,27
11/11/2010,2010,11,November,4,11,5,26.2,29.6,24.1,5.2,30.2
11/10/2010,2010,11,November,4,10,8.2,27.7,31.4,25,5.3,26.6
11/9/2010,2010,11,November,4,9,0.6,26.7,29.7,23.8,5.6,25.2
11/8/2010,2010,11,November,4,8,2,26.8,29.9,23.8,5.1,26.6
11/7/2010,2010,11,November,4,7,41.6,26.3,31.5,23.2,6.9,38.9
11/6/2010,2010,11,November,4,6,3.6,27.4,32.9,23.4,5.9,32
11/5/2010,2010,11,November,4,5,22.2,27.3,32.1,25.1,5.3,27
11/4/2010,2010,11,November,4,4,0,28.5,30.6,25.9,8.4,28.1
11/3/2010,2010,11,November,4,3,0,29.5,33.1,23.8,12.3,40.7
11/2/2010,2010,11,November,4,2,19,28.1,31,24.6,7.2,35.3
11/1/2010,2010,11,November,4,1,2.8,28.5,32.4,23.4,10,38.9
10/31/2010,2010,10,October,4,31,5.6,28.1,31.7,24.4,7.9,27.7
10/30/2010,2010,10,October,4,30,10,26.4,30.8,22.6,6.2,50.4
10/29/2010,2010,10,October,4,29,7.8,26.9,32.8,22.9,6.8,46.1
10/28/2010,2010,10,October,4,28,8.4,27.9,32.4,24.7,5.4,26.6
10/27/2010,2010,10,October,4,27,0,26.4,28.6,23.7,6.6,45.7
10/26/2010,2010,10,October,4,26,17.7,27.8,32,23.6,6.2,28.8
10/25/2010,2010,10,October,4,25,7.4,27.2,29.1,25.2,6.1,20.9
10/24/2010,2010,10,October,4,24,1.5,26.8,30.9,24.3,5.5,27
10/23/2010,2010,10,October,4,23,0,28,32.5,24.1,7.7,40
10/22/2010,2010,10,October,4,22,18.9,27.8,31.2,24.7,4.5,29.9
10/21/2010,2010,10,October,4,21,0.4,27.9,30.2,24.6,4.8,37.8
10/20/2010,2010,10,October,4,20,21.6,28.1,31.7,25.6,4.8,25.9
10/19/2010,2010,10,October,4,19,0,28.7,31.7,26.2,6.3,31.3
10/18/2010,2010,10,October,4,18,2,29.1,32.9,26.1,7,33.1
10/17/2010,2010,10,October,4,17,0,29,31.8,26.9,9.2,35.6
10/16/2010,2010,10,October,4,16,0,29.9,34,26.3,8.6,32
10/15/2010,2010,10,October,4,15,0,30,34.1,26.3,5.9,68
10/14/2010,2010,10,October,4,14,0,29.1,31.8,26.1,7.5,30.6
10/13/2010,2010,10,October,4,13,0.3,27.4,30.6,23.4,6.3,41
10/12/2010,2010,10,October,4,12,2.9,28.6,30.8,26.1,6.7,23
10/11/2010,2010,10,October,4,11,0,29.2,32.5,25.8,7.5,34.6
10/10/2010,2010,10,October,4,10,0,29.7,33.3,27.1,6.4,37.8
10/9/2010,2010,10,October,4,9,0.3,29.2,33.4,25.7,5.8,28.8
10/8/2010,2010,10,October,4,8,0.2,28.4,32.1,25.1,5.4,19.4
10/7/2010,2010,10,October,4,7,0.1,27.3,28.7,25.5,6.3,24.1
10/6/2010,2010,10,October,4,6,0,28.6,31.5,25.9,6.3,26.3
10/5/2010,2010,10,October,4,5,0,28.7,32.6,24.4,8,32
10/4/2010,2010,10,October,4,4,3,28.4,31.9,26.6,7.2,34.6
10/3/2010,2010,10,October,4,3,0,28,30.8,23.3,8.3,52.9
10/2/2010,2010,10,October,4,2,58.1,29.2,32.5,26.3,9.5,33.8
10/1/2010,2010,10,October,4,1,0,28.2,32,23.5,6.6,28.1
9/30/2010,2010,9,September,3,30,25.2,26.9,30.6,24.1,5.3,36
9/29/2010,2010,9,September,3,29,0,28.5,32.9,25.3,7.6,43.2
9/28/2010,2010,9,September,3,28,0,27.6,31.6,24.5,6.1,40.3
9/27/2010,2010,9,September,3,27,5.9,27,32.6,24.3,6,45
9/26/2010,2010,9,September,3,26,0,28.4,32.5,24.8,5.9,31
9/25/2010,2010,9,September,3,25,8,27,29.6,24.7,5.4,23.4
9/24/2010,2010,9,September,3,24,4.2,27.2,31.4,24.5,5.7,33.8
9/23/2010,2010,9,September,3,23,2,27.5,31.6,25.2,5.5,25.6
9/22/2010,2010,9,September,3,22,0,28.3,32.7,25.7,5.6,30.2
9/21/2010,2010,9,September,3,21,0,28.4,32.2,24.8,8,28.8
9/20/2010,2010,9,September,3,20,0,28.3,33.1,26.1,8,51.5
9/19/2010,2010,9,September,3,19,0,29,32.5,25.5,8.5,25.6
9/18/2010,2010,9,September,3,18,0,28.6,32.2,24.9,8.7,27.4
9/17/2010,2010,9,September,3,17,11.3,26.7,29.4,23.7,5.2,30.6
9/16/2010,2010,9,September,3,16,0,28.1,31.5,24.8,7.8,26.3
9/15/2010,2010,9,September,3,15,13.8,27.7,31.5,23.5,6.6,50.8
9/14/2010,2010,9,September,3,14,0,29.6,33.2,27,12,36.4
9/13/2010,2010,9,September,3,13,1.1,29,32.8,25.7,9.7,29.2
9/12/2010,2010,9,September,3,12,0,29,32.2,26.4,9.4,33.8
9/11/2010,2010,9,September,3,11,0,28.3,32,24.1,7.8,22.7
9/10/2010,2010,9,September,3,10,2.2,27.2,30.8,24.6,8.7,34.9
9/9/2010,2010,9,September,3,9,0,28.8,32.7,25.8,9.8,29.5
9/8/2010,2010,9,September,3,8,6.5,26.7,30.8,24,5.6,33.1
9/7/2010,2010,9,September,3,7,0,27.7,32.4,23.4,7.1,25.2
9/6/2010,2010,9,September,3,6,6.1,26.9,31.1,22.9,6.7,35.3
9/5/2010,2010,9,September,3,5,7.2,26.5,29.1,22.6,6.8,31.7
9/4/2010,2010,9,September,3,4,28,28.9,32.3,25.7,6.1,22
9/3/2010,2010,9,September,3,3,0,28.8,30.8,27,8.6,29.2
9/2/2010,2010,9,September,3,2,0,29,32.4,25.9,9.5,34.6
9/1/2010,2010,9,September,3,1,0,29.2,32.8,26,7.9,30.2
8/31/2010,2010,8,August,3,31,0,28.3,32.1,24.4,8.2,29.2
8/30/2010,2010,8,August,3,30,0,27.6,31.6,23.5,8.4,34.2
8/29/2010,2010,8,August,3,29,10.9,27.4,30.4,23.8,7,28.1
8/28/2010,2010,8,August,3,28,0.9,28.8,32.3,24.9,11,42.8
8/27/2010,2010,8,August,3,27,0.1,27.9,30,24.6,6.5,39.2
8/26/2010,2010,8,August,3,26,0,29.2,32.4,25.6,9.4,35.3
8/25/2010,2010,8,August,3,25,0,28.5,31.3,25.6,8.7,31
8/24/2010,2010,8,August,3,24,0.5,28.5,33.1,24.8,12.2,40.7
8/23/2010,2010,8,August,3,23,3.7,28,32.2,23.8,11,38.5
8/22/2010,2010,8,August,3,22,0,29,32.9,26,9,24.8
8/21/2010,2010,8,August,3,21,0,27.7,31.7,23.9,7.1,30.2
8/20/2010,2010,8,August,3,20,4,25.6,27.5,22.2,7,45
8/19/2010,2010,8,August,3,19,60.2,27.4,29.8,24.6,6.6,28.1
8/18/2010,2010,8,August,3,18,41,26.7,30.3,23.4,5.8,37.8
8/17/2010,2010,8,August,3,17,0,27.6,31.9,24.2,6,24.5
8/16/2010,2010,8,August,3,16,1.7,27,30.4,24.9,4.8,22
8/15/2010,2010,8,August,3,15,0.4,27.2,30.2,24.9,5.7,31
8/14/2010,2010,8,August,3,14,0.3,27.4,31,25.1,5.8,23.4
8/13/2010,2010,8,August,3,13,1.9,28.1,32.1,26.3,7.7,26.6
8/12/2010,2010,8,August,3,12,0,28.3,32.4,24.3,9.9,29.9
8/11/2010,2010,8,August,3,11,1.8,27.6,32.2,24,9.8,36.4
8/10/2010,2010,8,August,3,10,4.8,28.8,31.7,23.4,11,30.2
8/9/2010,2010,8,August,3,9,0,28.8,31.7,25.4,10,34.6
8/8/2010,2010,8,August,3,8,0,28.5,32.1,25.8,9,27.7
8/7/2010,2010,8,August,3,7,0.3,28,29.9,24.7,6.8,35.3
8/6/2010,2010,8,August,3,6,0,29.1,32,26.6,9.5,28.4
8/5/2010,2010,8,August,3,5,0,28.3,31,25.3,7.8,25.9
8/4/2010,2010,8,August,3,4,23.8,27.5,30.2,23.9,8.5,30.6
8/3/2010,2010,8,August,3,3,0,28.3,31.7,24.6,7.450821979,34.04364956
8/2/2010,2010,8,August,3,2,0,28.2,31.8,25.6,7.450821979,34.04364956
8/1/2010,2010,8,August,3,1,2.1,25.4,27.1,22,3.6,7.9
7/31/2010,2010,7,July,3,31,36.3,27.9,31.2,24.4,7.450821979,34.04364956
7/30/2010,2010,7,July,3,30,24.4,25.6,28.5,22.8,7.450821979,34.04364956
7/29/2010,2010,7,July,3,29,0,28.8,32.4,24.9,3.6,4.7
7/28/2010,2010,7,July,3,28,5.6,27,29.5,22.9,7.9,28.8
7/27/2010,2010,7,July,3,27,0,28.2,31.8,24.6,8.8,28.4
7/26/2010,2010,7,July,3,26,2.6,25.7,26.9,23.3,6.6,30.6
7/25/2010,2010,7,July,3,25,0.5,28.7,32.2,25.3,7.6,26.3
7/24/2010,2010,7,July,3,24,0,27.9,29.9,24.7,6.9,35.3
7/23/2010,2010,7,July,3,23,0.5,27.8,30.8,24.3,8.2,34.6
7/22/2010,2010,7,July,3,22,3.1,26,27.1,23.6,7.3,34.6
7/21/2010,2010,7,July,3,21,16.2,27.2,31.1,24.2,5.3,28.1
7/20/2010,2010,7,July,3,20,0.4,27.3,31.7,24.5,7.6,45.7
7/19/2010,2010,7,July,3,19,0,27.7,31.2,24.1,5.8,26.6
7/18/2010,2010,7,July,3,18,3.2,26.8,29.3,24.2,6,34.6
7/17/2010,2010,7,July,3,17,4.3,26.7,29.2,22.4,7.8,37.8
7/16/2010,2010,7,July,3,16,121.1,27.4,30.8,23.9,6,37.1
7/15/2010,2010,7,July,3,15,0,29.4,32.6,26.6,9.8,34.2
7/14/2010,2010,7,July,3,14,0,29,32.1,26.8,9.2,32.4
7/13/2010,2010,7,July,3,13,0,28.8,32.4,25.4,7.5,30.2
7/12/2010,2010,7,July,3,12,21,28.2,32.1,23.8,7,41.4
7/11/2010,2010,7,July,3,11,0,28.6,32.6,25,8.1,37.8
7/10/2010,2010,7,July,3,10,4.6,27.2,32.1,24.6,6.8,40
7/9/2010,2010,7,July,3,9,0,27.8,32,24.8,6.3,22.7
7/8/2010,2010,7,July,3,8,0.3,27.7,29.8,25.3,6.2,23
7/7/2010,2010,7,July,3,7,0,29.2,33.4,26.1,7.9,32
7/6/2010,2010,7,July,3,6,0,29.5,32.7,26.6,10.8,29.2
7/5/2010,2010,7,July,3,5,0,28.9,32.4,25.8,8,22.3
7/4/2010,2010,7,July,3,4,0,27.8,30.4,25.1,7.2,25.2
7/3/2010,2010,7,July,3,3,4.1,25.8,29,23.8,5.4,38.9
7/2/2010,2010,7,July,3,2,49.9,26.3,31.1,23.5,5.8,28.1
7/1/2010,2010,7,July,3,1,0.4,28.1,30.9,26,6,34.2
6/30/2010,2010,6,June,2,30,0.5,28.7,32.5,26.1,6.4,23.4
6/29/2010,2010,6,June,2,29,0.1,28.5,32.1,23.4,8.1,30.2
6/28/2010,2010,6,June,2,28,15.7,28,30.8,25.1,6.8,40.3
